Id,device,deviceName,devType,prodId,capabilityId,capabilityDescription,commandId,valueType,enum_values,value,min,max,serviceId,serviceDescription,influencedChannels,influenceType
298,phone,iPhoneX,"""mobile""","""X14""",switchStatus,switch phone status,setRingerMode,enum,"[{""enumName"": ""silent"", ""value"": ""0""}, {""enumName"": ""vibration"", ""value"": ""1""}, {""enumName"": ""ring"", ""value"": ""2""}]",0,,,phone-iPhoneX_switchStatus_setRingerMode_0,silent mode,,
299,phone,iPhoneX,"""mobile""","""X14""",switchStatus,switch phone status,setRingerMode,enum,"[{""enumName"": ""silent"", ""value"": ""0""}, {""enumName"": ""vibration"", ""value"": ""1""}, {""enumName"": ""ring"", ""value"": ""2""}]",1,,,phone-iPhoneX_switchStatus_setRingerMode_1,vibration mode,,
300,phone,iPhoneX,"""mobile""","""X14""",switchStatus,switch phone status,setRingerMode,enum,"[{""enumName"": ""silent"", ""value"": ""0""}, {""enumName"": ""vibration"", ""value"": ""1""}, {""enumName"": ""ring"", ""value"": ""2""}]",2,,,phone-iPhoneX_switchStatus_setRingerMode_2,ring mode,,
301,phone,iPhoneX,"""mobile""","""X14""",switchStatus,switch phone status,bluetooth,enum,"[{""enumName"": ""on"", ""value"": ""enabled""}, {""enumName"": ""off"", ""value"": ""disabled""}]",enabled,,,phone-iPhoneX_switchStatus_bluetooth_enabled,enable bluetooth,,
302,phone,iPhoneX,"""mobile""","""X14""",switchStatus,switch phone status,bluetooth,enum,"[{""enumName"": ""on"", ""value"": ""enabled""}, {""enumName"": ""off"", ""value"": ""disabled""}]",disabled,,,phone-iPhoneX_switchStatus_bluetooth_disabled,disable bluetooth,,
303,phone,iPhoneX,"""mobile""","""X14""",flashlight,flashlight,switch,enum,"[{""enumName"": ""on"", ""value"": ""on""}, {""enumName"": ""off"", ""value"": ""off""}]",on,,,phone-iPhoneX_flashlight_switch_on,switch on flashlight,,
304,phone,iPhoneX,"""mobile""","""X14""",flashlight,flashlight,switch,enum,"[{""enumName"": ""on"", ""value"": ""on""}, {""enumName"": ""off"", ""value"": ""off""}]",off,,,phone-iPhoneX_flashlight_switch_off,switch off flashlight,,
305,phone,iPhoneX,"""mobile""","""X14""",camera,camera,switch,enum,"[{""enumName"": ""on"", ""value"": ""on""}, {""enumName"": ""off"", ""value"": ""off""}]",on,,,phone-iPhoneX_camera_switch_on,switch on camera,,
306,phone,iPhoneX,"""mobile""","""X14""",camera,camera,switch,enum,"[{""enumName"": ""on"", ""value"": ""on""}, {""enumName"": ""off"", ""value"": ""off""}]",off,,,phone-iPhoneX_camera_switch_off,switch off camera,,
307,phone,iPhoneX,"""mobile""","""X14""",phoneCall,phone call,call,enum,"[{""enumName"": ""call"", ""value"": ""1""}, {""enumName"": ""endCall"", ""value"": ""0""}]",0,,,phone-iPhoneX_phoneCall_call_0,hang up,,
308,phone,iPhoneX,"""mobile""","""X14""",phoneCall,phone call,call,enum,"[{""enumName"": ""call"", ""value"": ""1""}, {""enumName"": ""endCall"", ""value"": ""0""}]",1,,,phone-iPhoneX_phoneCall_call_1,answer call,,
309,phone,iPhoneX,"""mobile""","""X14""",seekBar,volume control slider,UpDown,enum,"[{""enumName"": ""up"", ""value"": ""1""}, {""enumName"": ""down"", ""value"": ""0""}]",0,,,phone-iPhoneX_seekBar_UpDown_0,turn down the volume,,
310,phone,iPhoneX,"""mobile""","""X14""",seekBar,volume control slider,UpDown,enum,"[{""enumName"": ""up"", ""value"": ""1""}, {""enumName"": ""down"", ""value"": ""0""}]",1,,,phone-iPhoneX_seekBar_UpDown_1,turn up the volume,,
311,phone,iPhoneX,"""mobile""","""X14""",hotspot,personal Hotspot,switch,enum,"[{""enumName"": ""on"", ""value"": ""on""}, {""enumName"": ""off"", ""value"": ""off""}]",on,,,phone-iPhoneX_hotspot_switch_on,switch on personal Hotspot,,
312,phone,iPhoneX,"""mobile""","""X14""",hotspot,personal Hotspot,switch,enum,"[{""enumName"": ""on"", ""value"": ""on""}, {""enumName"": ""off"", ""value"": ""off""}]",off,,,phone-iPhoneX_hotspot_switch_off,switch off personal Hotspot,,
313,phone,iPhoneX,"""mobile""","""X14""",airplaneMode,airplane mode,switch,enum,"[{""enumName"": ""on"", ""value"": ""on""}, {""enumName"": ""off"", ""value"": ""off""}]",on,,,phone-iPhoneX_airplaneMode_switch_on,switch on airplane mode,,
314,phone,iPhoneX,"""mobile""","""X14""",airplaneMode,airplane mode,switch,enum,"[{""enumName"": ""on"", ""value"": ""on""}, {""enumName"": ""off"", ""value"": ""off""}]",off,,,phone-iPhoneX_airplaneMode_switch_off,switch off airplane mode,,
315,phone,iPhoneX,"""mobile""","""X14""",eyeComfortMode,eye comfort mode,switch,enum,"[{""enumName"": ""on"", ""value"": ""on""}, {""enumName"": ""off"", ""value"": ""off""}]",on,,,phone-iPhoneX_eyeComfortMode_switch_on,switch on eye comfort mode,,
316,phone,iPhoneX,"""mobile""","""X14""",eyeComfortMode,eye comfort mode,switch,enum,"[{""enumName"": ""on"", ""value"": ""on""}, {""enumName"": ""off"", ""value"": ""off""}]",off,,,phone-iPhoneX_eyeComfortMode_switch_off,switch off eye comfort mode,,
317,phone,iPhoneX,"""mobile""","""X14""",nightMode,night mode,switch,enum,"[{""enumName"": ""on"", ""value"": ""on""}, {""enumName"": ""off"", ""value"": ""off""}]",on,,,phone-iPhoneX_nightMode_switch_on,switch on night mode,,
318,phone,iPhoneX,"""mobile""","""X14""",nightMode,night mode,switch,enum,"[{""enumName"": ""on"", ""value"": ""on""}, {""enumName"": ""off"", ""value"": ""off""}]",off,,,phone-iPhoneX_nightMode_switch_off,switch off night mode,,
319,humidifier,BearHumidifier,"""052""","""202K""",switchOnOff,switchOnOff,on,enum,"[{""enumName"": ""on"", ""value"": ""1""}, {""enumName"": ""off"", ""value"": ""0""}]",1,,,humidifier-BearHumidifier_switchOnOff_on_1,switch off the humidifier,humidity,hasIncreased
320,humidifier,BearHumidifier,"""052""","""202K""",switchOnOff,switchOnOff,on,enum,"[{""enumName"": ""on"", ""value"": ""1""}, {""enumName"": ""off"", ""value"": ""0""}]",0,,,humidifier-BearHumidifier_switchOnOff_on_0,switch on the humidifier,,
321,humidifier,BearHumidifier,"""052""","""202K""",gear,humidifier gear settings,setMode,enum,"[{""enumName"":""low"",""value"":""1""},{""enumName"":""middle"",""value"":""2""},{""enumName"":""high"",""value"":""3""}]",1,,,humidifier-BearHumidifier_gear_setMode_1,switch the humidifier to low mode,humidity,hasIncreased
322,humidifier,BearHumidifier,"""052""","""202K""",gear,humidifier gear settings,setMode,enum,"[{""enumName"":""low"",""value"":""1""},{""enumName"":""middle"",""value"":""2""},{""enumName"":""high"",""value"":""3""}]",2,,,humidifier-BearHumidifier_gear_setMode_2,switch the humidifier to middle mode,humidity,hasIncreased
323,humidifier,BearHumidifier,"""052""","""202K""",gear,humidifier gear settings,setMode,enum,"[{""enumName"":""low"",""value"":""1""},{""enumName"":""middle"",""value"":""2""},{""enumName"":""high"",""value"":""3""}]",3,,,humidifier-BearHumidifier_gear_setMode_3,switch the humidifier to high mode,humidity,hasIncreased
324,humidifier,BearHumidifier,"""052""","""202K""",targetHumidity,target humidity,setHumidity,range,,,40,80,humidifier-BearHumidifier_targetHumidity_setHumidity_range,set target humidity,,
325,heater,BeautyHeater,"""06A""","""A0DF""",switchHeat,switchOnOff,on,enum,"[{""enumName"": ""on"", ""value"": ""1""}, {""enumName"": ""off"", ""value"": ""0""}]",1,,,heater-BeautyHeater_switchHeat_on_1,switch on the heater,temperature,hasIncreased
326,heater,BeautyHeater,"""06A""","""A0DF""",switchHeat,switchOnOff,on,enum,"[{""enumName"": ""on"", ""value"": ""1""}, {""enumName"": ""off"", ""value"": ""0""}]",0,,,heater-BeautyHeater_switchHeat_on_0,switch off the heater,temperature,hasDecreased
327,phone,iPhoneX,"""mobile""","""X04""",switchStatus,switch phone status,wifi,enum,"[{""enumName"": ""on"", ""value"": ""enabled""}, {""enumName"": ""off"", ""value"": ""disabled""}]",enabled,,,phone-iPhoneX_switchStatus_wifi_enabled,enable wifi,,
328,phone,iPhoneX,"""mobile""","""X04""",switchStatus,switch phone status,wifi,enum,"[{""enumName"": ""on"", ""value"": ""enabled""}, {""enumName"": ""off"", ""value"": ""disabled""}]",disabled,,,phone-iPhoneX_switchStatus_wifi_disabled,disable wifi,,
329,phone,iPhoneX,"""mobile""","""X04""",switchStatus,switch phone status,do_not_disturb,enum,"[{""enumName"": ""on"", ""value"": ""1""}, {""enumName"": ""off"", ""value"": ""0""}]",1,,,phone-iPhoneX_switchStatus_do_not_disturb_1,enable do not disturb ,,
330,phone,iPhoneX,"""mobile""","""X04""",switchStatus,switch phone status,do_not_disturb,enum,"[{""enumName"": ""on"", ""value"": ""1""}, {""enumName"": ""off"", ""value"": ""0""}]",0,,,phone-iPhoneX_switchStatus_do_not_disturb_0,disable do not disturb ,,
331,phone,iPhoneX,"""mobile""","""X04""",switchStatus,switch phone status,setRingerMode,enum,"[{""enumName"": ""silent"", ""value"": ""0""}, {""enumName"": ""vibration"", ""value"": ""1""}, {""enumName"": ""ring"", ""value"": ""2""}]",0,,,phone-iPhoneX_switchStatus_setRingerMode_0,silent mode,,
332,phone,iPhoneX,"""mobile""","""X04""",switchStatus,switch phone status,setRingerMode,enum,"[{""enumName"": ""silent"", ""value"": ""0""}, {""enumName"": ""vibration"", ""value"": ""1""}, {""enumName"": ""ring"", ""value"": ""2""}]",1,,,phone-iPhoneX_switchStatus_setRingerMode_1,vibration mode,,
333,phone,iPhoneX,"""mobile""","""X04""",switchStatus,switch phone status,setRingerMode,enum,"[{""enumName"": ""silent"", ""value"": ""0""}, {""enumName"": ""vibration"", ""value"": ""1""}, {""enumName"": ""ring"", ""value"": ""2""}]",2,,,phone-iPhoneX_switchStatus_setRingerMode_2,ring mode,,
334,phone,iPhoneX,"""mobile""","""X04""",switchStatus,switch phone status,bluetooth,enum,"[{""enumName"": ""on"", ""value"": ""enabled""}, {""enumName"": ""off"", ""value"": ""disabled""}]",enabled,,,phone-iPhoneX_switchStatus_bluetooth_enabled,enable bluetooth,,
335,phone,iPhoneX,"""mobile""","""X04""",switchStatus,switch phone status,bluetooth,enum,"[{""enumName"": ""on"", ""value"": ""enabled""}, {""enumName"": ""off"", ""value"": ""disabled""}]",disabled,,,phone-iPhoneX_switchStatus_bluetooth_disabled,disable bluetooth,,
336,phone,iPhoneX,"""mobile""","""X04""",flashlight,flashlight,switch,enum,"[{""enumName"": ""on"", ""value"": ""on""}, {""enumName"": ""off"", ""value"": ""off""}]",on,,,phone-iPhoneX_flashlight_switch_on,switch on flashlight,,
337,phone,iPhoneX,"""mobile""","""X04""",flashlight,flashlight,switch,enum,"[{""enumName"": ""on"", ""value"": ""on""}, {""enumName"": ""off"", ""value"": ""off""}]",off,,,phone-iPhoneX_flashlight_switch_off,switch off flashlight,,
338,phone,iPhoneX,"""mobile""","""X04""",camera,camera,switch,enum,"[{""enumName"": ""on"", ""value"": ""on""}, {""enumName"": ""off"", ""value"": ""off""}]",on,,,phone-iPhoneX_camera_switch_on,switch on camera,,
339,phone,iPhoneX,"""mobile""","""X04""",camera,camera,switch,enum,"[{""enumName"": ""on"", ""value"": ""on""}, {""enumName"": ""off"", ""value"": ""off""}]",off,,,phone-iPhoneX_camera_switch_off,switch off camera,,
340,phone,iPhoneX,"""mobile""","""X04""",phoneCall,phone call,call,enum,"[{""enumName"": ""call"", ""value"": ""1""}, {""enumName"": ""endCall"", ""value"": ""0""}]",0,,,phone-iPhoneX_phoneCall_call_0,hang up,,
341,phone,iPhoneX,"""mobile""","""X04""",phoneCall,phone call,call,enum,"[{""enumName"": ""call"", ""value"": ""1""}, {""enumName"": ""endCall"", ""value"": ""0""}]",1,,,phone-iPhoneX_phoneCall_call_1,answer call,,
342,phone,iPhoneX,"""mobile""","""X04""",seekBar,volume control slider,UpDown,enum,"[{""enumName"": ""up"", ""value"": ""1""}, {""enumName"": ""down"", ""value"": ""0""}]",0,,,phone-iPhoneX_seekBar_UpDown_0,turn down the volume,,
343,phone,iPhoneX,"""mobile""","""X04""",seekBar,volume control slider,UpDown,enum,"[{""enumName"": ""up"", ""value"": ""1""}, {""enumName"": ""down"", ""value"": ""0""}]",1,,,phone-iPhoneX_seekBar_UpDown_1,turn up the volume,,
344,phone,iPhoneX,"""mobile""","""X04""",hotspot,personal Hotspot,switch,enum,"[{""enumName"": ""on"", ""value"": ""on""}, {""enumName"": ""off"", ""value"": ""off""}]",on,,,phone-iPhoneX_hotspot_switch_on,switch on personal Hotspot,,
345,phone,iPhoneX,"""mobile""","""X04""",hotspot,personal Hotspot,switch,enum,"[{""enumName"": ""on"", ""value"": ""on""}, {""enumName"": ""off"", ""value"": ""off""}]",off,,,phone-iPhoneX_hotspot_switch_off,switch off personal Hotspot,,
346,phone,iPhoneX,"""mobile""","""X04""",airplaneMode,airplane mode,switch,enum,"[{""enumName"": ""on"", ""value"": ""on""}, {""enumName"": ""off"", ""value"": ""off""}]",on,,,phone-iPhoneX_airplaneMode_switch_on,switch on airplane mode,,
347,phone,iPhoneX,"""mobile""","""X04""",airplaneMode,airplane mode,switch,enum,"[{""enumName"": ""on"", ""value"": ""on""}, {""enumName"": ""off"", ""value"": ""off""}]",off,,,phone-iPhoneX_airplaneMode_switch_off,switch off airplane mode,,
348,phone,iPhoneX,"""mobile""","""X04""",eyeComfortMode,eye comfort mode,switch,enum,"[{""enumName"": ""on"", ""value"": ""on""}, {""enumName"": ""off"", ""value"": ""off""}]",on,,,phone-iPhoneX_eyeComfortMode_switch_on,switch on eye comfort mode,,
349,phone,iPhoneX,"""mobile""","""X04""",eyeComfortMode,eye comfort mode,switch,enum,"[{""enumName"": ""on"", ""value"": ""on""}, {""enumName"": ""off"", ""value"": ""off""}]",off,,,phone-iPhoneX_eyeComfortMode_switch_off,switch off eye comfort mode,,
350,phone,iPhoneX,"""mobile""","""X04""",nightMode,night mode,switch,enum,"[{""enumName"": ""on"", ""value"": ""on""}, {""enumName"": ""off"", ""value"": ""off""}]",on,,,phone-iPhoneX_nightMode_switch_on,switch on night mode,,
351,phone,iPhoneX,"""mobile""","""X04""",nightMode,night mode,switch,enum,"[{""enumName"": ""on"", ""value"": ""on""}, {""enumName"": ""off"", ""value"": ""off""}]",off,,,phone-iPhoneX_nightMode_switch_off,switch off night mode,,
352,AC,XiaoMiAirConditioner,"""012""","""100g""",switchOnOff,switchOnOff,on,enum,"[{""enumName"": ""on"", ""value"": ""1""}, {""enumName"": ""off"", ""value"": ""0""}]",1,,,AC-XiaoMiAirConditioner_switchOnOff_on_1,turn on the AC,,
353,AC,XiaoMiAirConditioner,"""012""","""100g""",switchOnOff,switchOnOff,on,enum,"[{""enumName"": ""on"", ""value"": ""1""}, {""enumName"": ""off"", ""value"": ""0""}]",0,,,AC-XiaoMiAirConditioner_switchOnOff_on_0,turn off the AC,,
354,AC,XiaoMiAirConditioner,"""012""","""100g""",setMode,different ac modes,heat,enum,"[{""enumName"": ""on"", ""value"": ""1""}, {""enumName"": ""off"", ""value"": ""0""}]",1,,,AC-XiaoMiAirConditioner_setMode_heat_1,heat mode of the AC,temperature,hasIncreased
355,AC,XiaoMiAirConditioner,"""012""","""100g""",setMode,different ac modes,cool,enum,"[{""enumName"": ""on"", ""value"": ""1""}, {""enumName"": ""off"", ""value"": ""0""}]",1,,,AC-XiaoMiAirConditioner_setMode_cool_1,cool mode of the AC,temperature,hasDecreased
356,AC,XiaoMiAirConditioner,"""012""","""100g""",setMode,different ac modes,dehumidification,enum,"[{""enumName"": ""on"", ""value"": ""1""}, {""enumName"": ""off"", ""value"": ""0""}]",1,,,AC-XiaoMiAirConditioner_setMode_dehumidification_1,dehumidification mode of the AC,humidity,hasDecreased
357,AC,XiaoMiAirConditioner,"""012""","""100g""",tempControl,target temperature,setTemp,range,,,16,30,AC-XiaoMiAirConditioner_switchOnOff_on_1,set target temperature,,
358,AC,XiaoMiAirConditioner,"""012""","""100g""",windSpeed,change wind speed,setWindSpeed,enum,"[{""enumName"":""low"",""value"":""1""},{""enumName"":""middle"",""value"":""2""},{""enumName"":""high"",""value"":""3""},{""enumName"":""auto"",""value"":""4""},{""enumName"":""silent"",""value"":""5""}]",1,,,AC-XiaoMiAirConditioner_windSpeed_setWindSpeed_1,switch the air conditioner to low speed,,
359,AC,XiaoMiAirConditioner,"""012""","""100g""",windSpeed,change wind speed,setWindSpeed,enum,"[{""enumName"":""low"",""value"":""1""},{""enumName"":""middle"",""value"":""2""},{""enumName"":""high"",""value"":""3""},{""enumName"":""auto"",""value"":""4""},{""enumName"":""silent"",""value"":""5""}]",2,,,AC-XiaoMiAirConditioner_windSpeed_setWindSpeed_2,switch the air conditioner to middle speed,,
360,AC,XiaoMiAirConditioner,"""012""","""100g""",windSpeed,change wind speed,setWindSpeed,enum,"[{""enumName"":""low"",""value"":""1""},{""enumName"":""middle"",""value"":""2""},{""enumName"":""high"",""value"":""3""},{""enumName"":""auto"",""value"":""4""},{""enumName"":""silent"",""value"":""5""}]",3,,,AC-XiaoMiAirConditioner_windSpeed_setWindSpeed_3,switch the air conditioner to high speed,,
361,AC,XiaoMiAirConditioner,"""012""","""100g""",windSpeed,change wind speed,setWindSpeed,enum,"[{""enumName"":""low"",""value"":""1""},{""enumName"":""middle"",""value"":""2""},{""enumName"":""high"",""value"":""3""},{""enumName"":""auto"",""value"":""4""},{""enumName"":""silent"",""value"":""5""}]",4,,,AC-XiaoMiAirConditioner_windSpeed_setWindSpeed_4,switch the air conditioner to auto speed,,
362,AC,XiaoMiAirConditioner,"""012""","""100g""",windSpeed,change wind speed,setWindSpeed,enum,"[{""enumName"":""low"",""value"":""1""},{""enumName"":""middle"",""value"":""2""},{""enumName"":""high"",""value"":""3""},{""enumName"":""auto"",""value"":""4""},{""enumName"":""silent"",""value"":""5""}]",5,,,AC-XiaoMiAirConditioner_windSpeed_setWindSpeed_5,switch the air conditioner to silent speed,,
363,phone,iPhoneX,"""mobile""","""X01""",switchStatus,switch phone status,wifi,enum,"[{""enumName"": ""on"", ""value"": ""enabled""}, {""enumName"": ""off"", ""value"": ""disabled""}]",enabled,,,phone-iPhoneX_switchStatus_wifi_enabled,enable wifi,,
364,phone,iPhoneX,"""mobile""","""X01""",switchStatus,switch phone status,wifi,enum,"[{""enumName"": ""on"", ""value"": ""enabled""}, {""enumName"": ""off"", ""value"": ""disabled""}]",disabled,,,phone-iPhoneX_switchStatus_wifi_disabled,disable wifi,,
365,phone,iPhoneX,"""mobile""","""X01""",switchStatus,switch phone status,do_not_disturb,enum,"[{""enumName"": ""on"", ""value"": ""1""}, {""enumName"": ""off"", ""value"": ""0""}]",1,,,phone-iPhoneX_switchStatus_do_not_disturb_1,enable do not disturb ,,
366,phone,iPhoneX,"""mobile""","""X01""",switchStatus,switch phone status,do_not_disturb,enum,"[{""enumName"": ""on"", ""value"": ""1""}, {""enumName"": ""off"", ""value"": ""0""}]",0,,,phone-iPhoneX_switchStatus_do_not_disturb_0,disable do not disturb ,,
367,phone,iPhoneX,"""mobile""","""X01""",switchStatus,switch phone status,setRingerMode,enum,"[{""enumName"": ""silent"", ""value"": ""0""}, {""enumName"": ""vibration"", ""value"": ""1""}, {""enumName"": ""ring"", ""value"": ""2""}]",0,,,phone-iPhoneX_switchStatus_setRingerMode_0,silent mode,,
368,phone,iPhoneX,"""mobile""","""X01""",switchStatus,switch phone status,setRingerMode,enum,"[{""enumName"": ""silent"", ""value"": ""0""}, {""enumName"": ""vibration"", ""value"": ""1""}, {""enumName"": ""ring"", ""value"": ""2""}]",1,,,phone-iPhoneX_switchStatus_setRingerMode_1,vibration mode,,
369,phone,iPhoneX,"""mobile""","""X01""",switchStatus,switch phone status,setRingerMode,enum,"[{""enumName"": ""silent"", ""value"": ""0""}, {""enumName"": ""vibration"", ""value"": ""1""}, {""enumName"": ""ring"", ""value"": ""2""}]",2,,,phone-iPhoneX_switchStatus_setRingerMode_2,ring mode,,
370,phone,iPhoneX,"""mobile""","""X01""",switchStatus,switch phone status,bluetooth,enum,"[{""enumName"": ""on"", ""value"": ""enabled""}, {""enumName"": ""off"", ""value"": ""disabled""}]",enabled,,,phone-iPhoneX_switchStatus_bluetooth_enabled,enable bluetooth,,
371,phone,iPhoneX,"""mobile""","""X01""",switchStatus,switch phone status,bluetooth,enum,"[{""enumName"": ""on"", ""value"": ""enabled""}, {""enumName"": ""off"", ""value"": ""disabled""}]",disabled,,,phone-iPhoneX_switchStatus_bluetooth_disabled,disable bluetooth,,
372,phone,iPhoneX,"""mobile""","""X01""",flashlight,flashlight,switch,enum,"[{""enumName"": ""on"", ""value"": ""on""}, {""enumName"": ""off"", ""value"": ""off""}]",on,,,phone-iPhoneX_flashlight_switch_on,switch on flashlight,,
373,phone,iPhoneX,"""mobile""","""X01""",flashlight,flashlight,switch,enum,"[{""enumName"": ""on"", ""value"": ""on""}, {""enumName"": ""off"", ""value"": ""off""}]",off,,,phone-iPhoneX_flashlight_switch_off,switch off flashlight,,
374,phone,iPhoneX,"""mobile""","""X01""",camera,camera,switch,enum,"[{""enumName"": ""on"", ""value"": ""on""}, {""enumName"": ""off"", ""value"": ""off""}]",on,,,phone-iPhoneX_camera_switch_on,switch on camera,,
375,phone,iPhoneX,"""mobile""","""X01""",camera,camera,switch,enum,"[{""enumName"": ""on"", ""value"": ""on""}, {""enumName"": ""off"", ""value"": ""off""}]",off,,,phone-iPhoneX_camera_switch_off,switch off camera,,
376,phone,iPhoneX,"""mobile""","""X01""",phoneCall,phone call,call,enum,"[{""enumName"": ""call"", ""value"": ""1""}, {""enumName"": ""endCall"", ""value"": ""0""}]",0,,,phone-iPhoneX_phoneCall_call_0,hang up,,
377,phone,iPhoneX,"""mobile""","""X01""",phoneCall,phone call,call,enum,"[{""enumName"": ""call"", ""value"": ""1""}, {""enumName"": ""endCall"", ""value"": ""0""}]",1,,,phone-iPhoneX_phoneCall_call_1,answer call,,
378,phone,iPhoneX,"""mobile""","""X01""",seekBar,volume control slider,UpDown,enum,"[{""enumName"": ""up"", ""value"": ""1""}, {""enumName"": ""down"", ""value"": ""0""}]",0,,,phone-iPhoneX_seekBar_UpDown_0,turn down the volume,,
379,phone,iPhoneX,"""mobile""","""X01""",seekBar,volume control slider,UpDown,enum,"[{""enumName"": ""up"", ""value"": ""1""}, {""enumName"": ""down"", ""value"": ""0""}]",1,,,phone-iPhoneX_seekBar_UpDown_1,turn up the volume,,
380,phone,iPhoneX,"""mobile""","""X01""",hotspot,personal Hotspot,switch,enum,"[{""enumName"": ""on"", ""value"": ""on""}, {""enumName"": ""off"", ""value"": ""off""}]",on,,,phone-iPhoneX_hotspot_switch_on,switch on personal Hotspot,,
381,phone,iPhoneX,"""mobile""","""X01""",hotspot,personal Hotspot,switch,enum,"[{""enumName"": ""on"", ""value"": ""on""}, {""enumName"": ""off"", ""value"": ""off""}]",off,,,phone-iPhoneX_hotspot_switch_off,switch off personal Hotspot,,
382,phone,iPhoneX,"""mobile""","""X01""",airplaneMode,airplane mode,switch,enum,"[{""enumName"": ""on"", ""value"": ""on""}, {""enumName"": ""off"", ""value"": ""off""}]",on,,,phone-iPhoneX_airplaneMode_switch_on,switch on airplane mode,,
383,phone,iPhoneX,"""mobile""","""X01""",airplaneMode,airplane mode,switch,enum,"[{""enumName"": ""on"", ""value"": ""on""}, {""enumName"": ""off"", ""value"": ""off""}]",off,,,phone-iPhoneX_airplaneMode_switch_off,switch off airplane mode,,
384,phone,iPhoneX,"""mobile""","""X01""",eyeComfortMode,eye comfort mode,switch,enum,"[{""enumName"": ""on"", ""value"": ""on""}, {""enumName"": ""off"", ""value"": ""off""}]",on,,,phone-iPhoneX_eyeComfortMode_switch_on,switch on eye comfort mode,,
385,phone,iPhoneX,"""mobile""","""X01""",eyeComfortMode,eye comfort mode,switch,enum,"[{""enumName"": ""on"", ""value"": ""on""}, {""enumName"": ""off"", ""value"": ""off""}]",off,,,phone-iPhoneX_eyeComfortMode_switch_off,switch off eye comfort mode,,
386,phone,iPhoneX,"""mobile""","""X01""",nightMode,night mode,switch,enum,"[{""enumName"": ""on"", ""value"": ""on""}, {""enumName"": ""off"", ""value"": ""off""}]",on,,,phone-iPhoneX_nightMode_switch_on,switch on night mode,,
387,phone,iPhoneX,"""mobile""","""X01""",nightMode,night mode,switch,enum,"[{""enumName"": ""on"", ""value"": ""on""}, {""enumName"": ""off"", ""value"": ""off""}]",off,,,phone-iPhoneX_nightMode_switch_off,switch off night mode,,
388,phone,iPhoneX,"""mobile""","""X02""",switchStatus,switch phone status,wifi,enum,"[{""enumName"": ""on"", ""value"": ""enabled""}, {""enumName"": ""off"", ""value"": ""disabled""}]",enabled,,,phone-iPhoneX_switchStatus_wifi_enabled,enable wifi,,
389,phone,iPhoneX,"""mobile""","""X02""",switchStatus,switch phone status,wifi,enum,"[{""enumName"": ""on"", ""value"": ""enabled""}, {""enumName"": ""off"", ""value"": ""disabled""}]",disabled,,,phone-iPhoneX_switchStatus_wifi_disabled,disable wifi,,
390,phone,iPhoneX,"""mobile""","""X02""",switchStatus,switch phone status,do_not_disturb,enum,"[{""enumName"": ""on"", ""value"": ""1""}, {""enumName"": ""off"", ""value"": ""0""}]",1,,,phone-iPhoneX_switchStatus_do_not_disturb_1,enable do not disturb ,,
391,phone,iPhoneX,"""mobile""","""X02""",switchStatus,switch phone status,do_not_disturb,enum,"[{""enumName"": ""on"", ""value"": ""1""}, {""enumName"": ""off"", ""value"": ""0""}]",0,,,phone-iPhoneX_switchStatus_do_not_disturb_0,disable do not disturb ,,
392,phone,iPhoneX,"""mobile""","""X02""",switchStatus,switch phone status,setRingerMode,enum,"[{""enumName"": ""silent"", ""value"": ""0""}, {""enumName"": ""vibration"", ""value"": ""1""}, {""enumName"": ""ring"", ""value"": ""2""}]",0,,,phone-iPhoneX_switchStatus_setRingerMode_0,silent mode,,
393,phone,iPhoneX,"""mobile""","""X02""",switchStatus,switch phone status,setRingerMode,enum,"[{""enumName"": ""silent"", ""value"": ""0""}, {""enumName"": ""vibration"", ""value"": ""1""}, {""enumName"": ""ring"", ""value"": ""2""}]",1,,,phone-iPhoneX_switchStatus_setRingerMode_1,vibration mode,,
394,phone,iPhoneX,"""mobile""","""X02""",switchStatus,switch phone status,setRingerMode,enum,"[{""enumName"": ""silent"", ""value"": ""0""}, {""enumName"": ""vibration"", ""value"": ""1""}, {""enumName"": ""ring"", ""value"": ""2""}]",2,,,phone-iPhoneX_switchStatus_setRingerMode_2,ring mode,,
395,phone,iPhoneX,"""mobile""","""X02""",switchStatus,switch phone status,bluetooth,enum,"[{""enumName"": ""on"", ""value"": ""enabled""}, {""enumName"": ""off"", ""value"": ""disabled""}]",enabled,,,phone-iPhoneX_switchStatus_bluetooth_enabled,enable bluetooth,,
396,phone,iPhoneX,"""mobile""","""X02""",switchStatus,switch phone status,bluetooth,enum,"[{""enumName"": ""on"", ""value"": ""enabled""}, {""enumName"": ""off"", ""value"": ""disabled""}]",disabled,,,phone-iPhoneX_switchStatus_bluetooth_disabled,disable bluetooth,,
397,phone,iPhoneX,"""mobile""","""X02""",flashlight,flashlight,switch,enum,"[{""enumName"": ""on"", ""value"": ""on""}, {""enumName"": ""off"", ""value"": ""off""}]",on,,,phone-iPhoneX_flashlight_switch_on,switch on flashlight,,
398,phone,iPhoneX,"""mobile""","""X02""",flashlight,flashlight,switch,enum,"[{""enumName"": ""on"", ""value"": ""on""}, {""enumName"": ""off"", ""value"": ""off""}]",off,,,phone-iPhoneX_flashlight_switch_off,switch off flashlight,,
